id,IATA,en-GB,latitude,longitude,vibes
129055081,NLS,Nicholson,-18.050833,128.895833,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668881,NLT,Xinyuan City,43.4322,83.3822,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053801,NLU,Felipe Angeles International,19.755278,-99.01639,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055640,NLV,Mykolaiv,47.05,31.916667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667770,NMA,Namangan,40.983333,71.6,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052129,NMB,Daman,20.416667,72.95,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056082,NMC,Norman's Cay,24.593611,-76.82,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668882,NME,Nightmute,60.47028,-164.68556,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
213950191,NMF,Maafuru,5.82599,73.47642,"{""weather"": 1, ""safety"": 1}"
129052735,NMG,San Miguel,8.45,-78.93333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056178,NMN,Nomane,-16.316667,145.066667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054310,NMP,New Moon,-20.166667,143.966667,"{""weather"": 1, ""safety"": 1}"
129057936,NMR,Nappa Merry,-27.6,141.116667,"{""safety"": 1, ""weather"": 1}"
129053673,NMS,Namsang,20.883333,97.75,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057506,NMT,Namtu,23.083333,97.4,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052842,NMU,Namu,8.0,168.133333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056936,NNA,Kenitra,34.29886,-6.59588,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667413,NNB,Santa Ana,-10.847940337688328,162.45403291534518,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129054328,NND,Nangade,-11.083333,39.1,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668883,NNG,Nanning,22.608333,108.1725,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129055080,NNI,Namutoni,-18.816667,16.916667,"{""safety"": 1, ""weather"": 1}"
129053800,NNK,Naknek,58.733333,-157.016944,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667912,NNL,Nondalton,60.0,-154.816667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668884,NNM,Naryan-Mar,67.616667,53.15,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056177,NNR,Spiddal Connemara,53.216667,-9.466667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
104120380,NNT,Nan Nakhon,18.80290185064199,100.78524757671688,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052128,NNU,Nanuque,-17.816667,-40.333333,"{""weather"": 1, ""safety"": 1}"
95673903,NNX,Nunukan,4.15,117.65,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673772,NNY,Nanyang,33.0,112.533333,"{""safety"": 1, ""weather"": 1}"
129052839,NOA,Nowra,-34.950556,150.5375,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667857,NOB,Nosara Beach,9.97649,-85.653,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95674291,NOC,Ireland West Knock,53.913203,-8.811254,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056081,NOD,Norden,53.631841,7.191096,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054309,NOE,Norddeich,53.6323,7.19205,"{""safety"": 1, ""weather"": 1}"
129057935,NOG,Nogales,31.226111,-110.975833,"{""safety"": 1, ""weather"": 1}"
129053672,NOH,Chicago NAS,41.880556,-87.616667,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057505,NOI,Novorossijsk,44.7167,37.7667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667213,NOJ,Nojabrxsk,63.183333,75.27,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052841,NOK,Nova Xavantina,-14.690278,-52.348611,"{""safety"": 1, ""weather"": 1}"
129056935,NOL,Nakolik River,67.9,-160.716667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054147,NOM,Nomad River,-6.3,142.216667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055079,NON,Nonouti,-0.6393605536621929,174.42796105763355,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053799,NOO,Naoro,-9.2,147.533333,"{""weather"": 1, ""safety"": 1}"
128668885,NOP,Sinop,42.015833,35.066389,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129056176,NOR,Nordfjordur,65.15,-13.7,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668673,NOS,Nosy-Be ,-13.318757516818922,48.310656977910256,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052127,NOT,Novato,38.143333,-122.555833,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
99539663,NOU,Noumea Tontouta,-22.016944,166.210833,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668886,NOV,Huambo,-12.805556,15.757222,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667769,NOZ,Novokuzinetsk,53.809977,86.87748,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056080,NPA,Pensacola NAS,30.35266,-87.31865,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667412,NPE,Napier-Hastings,-39.468056,176.865278,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057507,NPG,Nipa,-6.133333,143.366667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052610,NPH,Nephi,39.738889,-111.870833,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667475,NPL,New Plymouth,-39.01,174.176389,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054151,NPO,Nangapinoh,-0.333333,111.733333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054308,NPP,Napperby,-22.5,132.683333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
144763778,NPR,Novo Progresso,-7.125833,-55.400833,"{""weather"": 1, ""safety"": 1}"
129057934,NPT,Newport,41.530833,-71.2825,"{""weather"": 1, ""safety"": 1}"
129053671,NPU,San Pedro Uraba,4.95,-71.916667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
205155743,NPY,Mpanda,-6.355556,31.080556,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057504,NQA,Memphis NAS,35.133333,-90.05,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052840,NQI,Kingsville,27.50722,-97.80972,"{""weather"": 1, ""safety"": 1}"
129056934,NQL,Niquelandia,-14.0,-48.983333,"{""safety"": 1, ""weather"": 1}"
95673970,NQN,Neuquen,-38.95,-68.152222,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055576,NQT,Nottingham,52.921737,-1.079063,"{""safety"": 1, ""weather"": 1}"
128667910,NQU,Nuqui,5.7,-77.283333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054146,NQX,Key West NAS,24.55,-81.8,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
95673963,NQY,Newquay,50.4399636,-5.008674,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
204208357,NQZ,Astana Nursultan Nazarbayev,51.166667,71.5,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667855,NRA,Narrandera,-34.701667,146.525,"{""safety"": 1, ""weather"": 1}"
129055078,NRB,Mayport,30.333333,-81.65,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053798,NRC,Crows Landing,37.407324,-121.108904,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056175,NRD,Norderney,53.833333,7.166667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052126,NRE,Namrole,-3.816667,126.716667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056079,NRG,Narrogin,-32.933333,117.166667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054307,NRI,Shangri-la,36.675778,-94.969,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95674203,NRK,Norrkoping Kungsangen,58.583333,16.25,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667212,NRL,North Ronaldsay,59.370278,-2.433333,"{""safety"": 1, ""weather"": 1}"
129057973,NRM,Nara,15.25,-7.283333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673547,NRN,Weeze,51.6056,6.15,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053670,NRR,Roosevelt Roads,18.25,-65.638889,"{""weather"": 1, ""safety"": 1}"
129057503,NRS,Imperial Beach,32.837222,-115.574722,"{""weather"": 1, ""safety"": 1}"
128668889,NRT,Tokyo Narita,35.763889,140.391111,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055077,NRV,Guam Uscg Shore St,13.463889,144.763889,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053797,NRY,Newry,-16.016667,129.233333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056174,NSA,Noosa,-26.416667,153.05,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052125,NSB,Bimini North SPB,25.775,-79.25,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056078,NSE,Milton,30.633333,-87.05,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054306,NSF,Camp Springs Andrews NAF,38.816667,-76.833333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668890,NSH,Now Shahr,36.666667,51.5,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
99539631,NSI,Yaounde Nsimalen,3.72256,11.55327,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667768,NSK,Norilsk,69.316667,87.316667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057932,NSM,Norseman,-32.2,121.75,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667093,NSN,Nelson,-41.3,173.219444,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129053669,NSO,Scone,-32.036111,150.8325,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
216352436,NSR,Serra da Capivara,-9.079893802800516,-42.64290950646696,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674158,NST,Nakhon Si Thammarat,8.466667,99.95,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056932,NSV,Noosaville,-26.416667,153.033333,"{""weather"": 1, ""safety"": 1}"
129055076,NSY,Sigonella,37.4,14.933333,"{""safety"": 1, ""weather"": 1}"
129057502,NTA,Natadola,-18.083333,177.316667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053638,NTB,Notodden,59.583333,9.283333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053384,NTC,Santa Carolina,-21.613135,35.336332,"{""safety"": 1, ""weather"": 1}"
129056173,NTD,Port Hueneme,34.15,-119.2,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673933,NTE,Nantes,47.158333,-1.609722,"{""weather"": 1, ""safety"": 1}"
95673561,NTG,Nantong,32.066667,120.966667,"{""weather"": 1, ""safety"": 1}"
129052124,NTI,Bintuni,-2.1022622691713826,133.51471598027962,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056077,NTJ,Manti-Ephraim,39.266667,-111.633333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667411,NTL,Newcastle Williamtown,-32.795833,151.833333,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129054305,NTM,Miracema Do Norte,-9.183333,-48.5,"{""safety"": 1, ""weather"": 1}"
128667474,NTN,Normanton,-17.688333,141.069722,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057931,NTO,Santo Antao,17.066667,-25.083333,"{""safety"": 1, ""weather"": 1}"
128667908,NTQ,Wajima,37.290278,136.965278,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056933,NTR,Monterrey Aeropuerto Del Norte,25.86557,-100.23724,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057501,NTT,Kuini Lavenia,-15.97649324868832,-173.79148437670153,"{""weather"": 1, ""safety"": 1}"
129052837,NTU,Oceana,36.816667,-76.033333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668892,NTX,Natuna Ranai,3.95,108.383333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129051959,NTY,Sun City,-25.333889,27.173333,"{""weather"": 1, ""safety"": 1}"
129055639,NUA,Nuwara Eliya,6.966667,80.766667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056931,NUB,Numbulwar,-14.271667,135.716389,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054143,NUD,En Nahud,12.75,28.416667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673744,NUE,Nuremberg,49.5,11.083333,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
152712074,NUF,Castlereigh Resrvr SPB,6.858,80.586,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055075,NUG,Nuguria,-3.466667,150.816667,"{""safety"": 1, ""weather"": 1}"
129053383,NUH,Nunchia,5.616667,-72.216667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667853,NUI,Nuiqsut,70.209722,-151.005556,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054145,NUJ,Nojeh,35.2,48.666667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667091,NUK,Nukutavake,-19.284315928345514,-138.77180468587588,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667211,NUL,Nulato,64.727778,-158.076667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
212385234,NUM,Neom Bay,27.925,35.29,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056172,NUN,Pensacola Saufley NAS,30.4725,-87.188333,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128668893,NUP,Nunapitchuk,60.894444,-162.466667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052123,NUQ,Mountain View,37.38522,-121.97329,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056076,NUR,Nullarbor,-31.433333,130.916667,"{""safety"": 1, ""weather"": 1}"
128668672,NUS,Norsup,-16.058333,167.4,"{""weather"": 1, ""safety"": 1}"
129056928,NUT,Nutuve,-5.633333,151.383333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129052733,NUU,Nakuru,-0.3,36.15,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054304,NUW,Whidbey Island,48.2,-122.283333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668671,NUX,Novy Urengoy,66.083333,76.516667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128668894,NVA,Neiva,2.952778,-75.298056,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057930,NVD,Nevada,37.851389,-94.303889,"{""safety"": 1, ""weather"": 1}"
129053667,NVG,Nueva Guinea,11.666667,-84.45,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668887,NVI,Navoiy,40.12183,65.176435,"{""weather"": 1, ""safety"": 1}"
128668895,NVK,Narvik Framnes,68.425,17.425,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057500,NVP,Novo Aripuana,-5.133333,-60.366667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052836,NVR,Novgorod,58.493333,31.241667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056930,NVS,Nevers Fourchambt,47.0,3.15,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673774,NVT,Navegantes,-26.878611,-48.650833,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129054142,NVY,Neyveli,11.6,79.433333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129055074,NWA,Moheli,-12.297750980495234,43.76587078371247,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053382,NWH,Newport,43.38742,-72.18813,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95674064,NWI,Norwich,52.6755838,1.2836748,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129052122,NWP,Argentia,47.3,-53.966667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054303,NWT,Nowata,-9.983333,149.733333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053666,NXX,Willow Grove,40.2,-75.133333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668891,NYA,Nyagan,62.1017,65.6025,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129056171,NYE,Nyeri,-0.416667,36.95,"{""safety"": 1, ""weather"": 1}"
129057499,NYG,Quantico,38.50452,-77.304869,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055567,NYI,Sunyani,7.333333,-2.333333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667410,NYK,Nanyuki,0.0418069600669071,37.03179519670036,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667473,NYM,Nadym,65.483333,72.716667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052835,NYN,Nyngan,-31.566667,147.183333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95673496,NYO,Stockholm Skavsta,58.788636,16.912189,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129055547,NYR,Nyurba,63.297222,118.346944,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
217095978,NYS,Skyports Seaplane Base,40.733889,-73.972778,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055529,NYT,Naypyidaw,19.77117,96.1829,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667906,NYU,Nyaung-u,21.181389,94.934722,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
144763768,NYW,Monywa,22.2215,95.0947,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056929,NZA,Nzagi,-7.716081,21.358066,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054141,NZC,Jacksonville Cecil Field NAS,30.333333,-81.65,"{""safety"": 1, ""weather"": 1}"
129055073,NZE,Nzerekore,7.808333,-8.702778,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
218727202,NZG,Nizhneangarsk International,55.80163226297822,109.59852041877146,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668896,NZH,Manzhouli,49.6,117.43333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055638,NZK,Karamea,-41.236769,172.104678,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
152712075,NZL,Chengjisihan,47.746,122.833,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053381,NZO,Nzoia,0.133333,34.083333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052121,NZW,South Weymouth,42.166667,-70.933333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052732,NZY,San Diego North Island NAS,32.7,-117.2,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667852,OAG,Orange,-33.379167,149.123333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674165,OAJ,Jacksonville,34.830278,-77.611667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673578,OAK,Oakland Metropolitan Oak,37.723611,-122.215556,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667767,OAL,Cacoal,-11.491223,-61.450608,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
